Name,Age,Title,Company,Category
George Kramb,29,COFOUNDERS,PATIENTPARTNER,Consumer Technology
Jack Forbes,27,,,Consumer Technology
James Sha,27,COFOUNDERS,ONYX,Consumer Technology
Jason Alvarez-Cohen,24,,,Consumer Technology
Jason Cui,25,,,Consumer Technology
Joseph Woodbury,27,COFOUNDERS,NEIGHBOR.COM,Consumer Technology
Julian Laval,25,COFOUNDERS,CENTER HEALTH,Consumer Technology
Justin Bureau,28,,,Consumer Technology
Kat Tchernavskikh,28,COFOUNDER,SHOOTT,Consumer Technology
Kulvinder Lotay,26,,,Consumer Technology
Landon Brand,23,,,Consumer Technology
Logan Bailey,29,FOUNDER,FUSE REEL,Consumer Technology
Matthew Rastovac,23,COFOUNDERS,ATMOS,Consumer Technology
Maxime Germain,28,,,Consumer Technology
Mimi Tran Zambetti,22,COFOUNDERS,WREN,Consumer Technology
Monish Sabnani,27,COFOUNDERS,COURANT,Consumer Technology
Nicholas Donahue,22,,,Consumer Technology
Nick Eischens,23,COFOUNDERS,POPL,Consumer Technology
Omer Winrauke,26,COFOUNDERS,PILOTA,Consumer Technology
Patrick Frank,28,,,Consumer Technology
Paul Suhey,29,COFOUNDER,REVEL,Consumer Technology
Prajit Gopal,27,,,Consumer Technology
Pranav Maddi,26,,,Consumer Technology
Preston Alder,28,,,Consumer Technology
Renji Bijoy,29,FOUNDER,IMMERSED,Consumer Technology
SACHIN MONGA,29,"Cofounder, Cocoon",,Consumer Technology
Sandeep Peddada,26,COFOUNDERS,LOOPED,Consumer Technology
Saniya Shah,26,,,Consumer Technology
Shane V. Charles,29,COFOUNDERS,LOUVE,Consumer Technology
Spandana Nakka,28,COFOUNDERS,SLEEK,Consumer Technology
Tevon Strand-Brown,24,COFOUNDER,OXO,Consumer Technology
Trent Hedge,20,,,Consumer Technology
Wesley Eames,29,FOUNDER,TRACE.COM,Consumer Technology
ALY MURRAY,26,"Cofounder, UPchieve",,Education
Aasim Sani,23,COFOUNDERS,ORAI,Education
Aditya Kaddu,29,FOUNDER,EDSTRUMENTS,Education
Andrew Brennen,24,EDUCATION FELLOW,NATIONAL GEOGRAPHIC SOCIETY,Education
Arnelle Ansong,24,,,Education
Benjamin Arabov,28,FOUNDER,GROW ENROLLMENTS,Education
Christina Catalano,29,FOUNDER,THE RISE ANTI-BULLYING INITIATIVE,Education
Corey DeAngelis,29,DIRECTOR OF SCHOOL CHOICE,REASON FOUNDATION,Education
Danish Dhamani,26,,,Education
Dylan Diamond,22,COFOUNDERS,SATURN,Education
Dylan Gambardella,24,,,Education
Emelia Martinez,23,COFOUNDER,RISE,Education
Erika Hairston,25,COFOUNDERS,EDLYFT,Education
Glenn Cantave,27,COFOUNDERS,MOVERS & SHAKERS,Education
Heather Shen,24,COFOUNDER,PRAXIS LABS,Education
Huy Duc Pham,25,,,Education
Idris Brewster,26,,,Education
JOANNA SMITH,29,"Founder, AllHere Education",,Education
Joe Nail,24,COFOUNDER,LEAD FOR AMERICA,Education
Justin Lafazan,24,COFOUNDERS,NEXT GEN HQ,Education
Justin Wenig,23,COFOUNDERS,COURSEDOG,Education
Kehkashan Basu,20,FOUNDER,GREEN HOPE FOUNDATION,Education
Kian Katanforoosh,27,COFOUNDER,WORKERA,Education
Kyra Mungia,29,DEPUTY DIRECTOR OF EDUCATION,OFFICE OF OAKLAND MAYOR LIBBY SCHAAF,Education
Madison Guy,26,COFOUNDER,GRANTME,Education
Max Baron,22,,,Education
Merrit Jones,23,BOARD PRESIDENT,STUDENT VOICE,Education
Michael Ioffe,21,COFOUNDER,ARIST,Education
Michael Lai,28,FOUNDER,TINYCARE,Education
Molly Blankenship,26,EXECUTIVE DIRECTOR,CHATTANOOGA 2.0,Education
Nicholas Diao,25,,,Education
Nitiya Walker,28,FOUNDER,SEEDS OF FORTUNE,Education
Paritosh Gupta,24,,,Education
Rohan Shah,26,COFOUNDERS,CLASSAVO,Education
Sean Donnelly,29,FOUNDER,RESOLVN,Education
TESS MICHAELS,27,"Founder, Stride Funding",,Education
Tade Oyerinde,27,FOUNDER,CAMPUSWIRE,Education
Tara Reed,29,FOUNDER,APPS WITHOUT CODE,Education
ALEX LIEGL,28,"Cofounder, Layer1",,Energy
ANGELIQUE AHLSTRÖM,29,"Cofounder, Flash Forest",,Energy
Aashna Mehra,27,INVESTMENT ASSOCIATE,NEW ENERGY CAPITAL PARTNERS,Energy
Alexander Grant,28,CEO,JADE COVE PARTNERS,Energy
Alexander Smith,25,COFOUNDER,POWER FOR HUMANITY,Energy
Alexia Cooper,25,CEO,BELL SOLAR & ELECTRICAL SYSTEMS,Energy
Annie Baldwin,29,,,Energy
Anouk van Pol,26,COFOUNDER,INGU SOLUTIONS,Energy
Charlotte Savage,29,FOUNDER,HAILA TECHNOLOGIES,Energy
DAVID MACKANIC,27,"Founder, Anthro Energy",,Energy
Daniela Blanco,28,,,Energy
David Dellal,25,FOUNDER,FLOE,Energy
Deanna Zhang,27,DIRECTOR,"TUDOR, PICKERING, HOLT",Energy
Devinn Lambert,29,TECHNOLOGY MANAGER,U.S. DEPARTMENT OF ENERGY,Energy
Duncan Dickerson,29,VICE PRESIDENT,LAZARD,Energy
Dustin Herte,29,CEO,BLUE LINE BATTERY,Energy
Grayson Zulauf,29,COFOUNDERS,RESONANT LINK,Energy
Hara Wang,29,COFOUNDER,THIRD DERIVATIVE,Energy
Hugo Leandri,25,COFOUNDER,BRIMSTONE ENERGY,Energy
James Carnes,23,,,Energy
James McGinniss,29,COFOUNDER,DAVID ENERGY,Energy
Jay Schwalbe,28,COFOUNDERS,NITRICITY,Energy
Jesse Peltan,24,COFOUNDER,HODL RANCH,Energy
Jonathon Dos Santos,29,COFOUNDER,STROMCORE ENERGY,Energy
Kaitlyn Albertoli,24,,,Energy
Katia Paramonova,28,COFOUNDERS,CENTRLY,Energy
Keaton Wynn,29,COO,ACME IRON AND METAL,Energy
Kyle Gillis,27,COFOUNDERS,ICONIC AIR,Energy
Myriam Sbeiti,24,COFOUNDERS,SUNTHETICS,Energy
Nicolas Pinkowski,27,,,Energy
Paris Smalls,27,CEO,EDEN GEOTECH,Energy
Phyo Aung Kyaw,28,,,Energy
Preston Bryant,28,FOUNDER,MOMENTUM TECHNOLOGIES,Energy
Vikhyat Chaudhry,28,COFOUNDERS,BUZZ SOLUTIONS,Energy
Yancan Li,29,INVESTMENT PROFESSIONAL,GENERATE CAPITAL,Energy
Yerzhan Karatayev,26,,,Energy
Ahmed Elsamadisi,28,FOUNDER,NARRATOR,Enterprise Technology
Alan Zhao,28,COFOUNDERS,WARMLY,Enterprise Technology
Alexa Berube,29,,,Enterprise Technology
Andrea Ibanez,29,COFOUNDER,STREEMLY,Enterprise Technology
Andrei Serban,23,COFOUNDERS,FUZZBUZZ,Enterprise Technology
Anna Wang,25,,,Enterprise Technology
Artem Pasyechnyk,29,COFOUNDERS,CANIX,Enterprise Technology
Benjamin Brook,25,,,Enterprise Technology
Brandon Foo,28,,,Enterprise Technology
Brian Vallelunga,26,FOUNDER,DOPPLER,Enterprise Technology
CHAZZ SIMS,29,"Cofounder, Wise Systems",,Enterprise Technology
Carina Boo,28,,,Enterprise Technology
Chad Becker,27,,,Enterprise Technology
Charles Hearn,29,COFOUNDER,ALLOY,Enterprise Technology
Colin Chartier,23,,,Enterprise Technology
DEBORAH RAJI,24,"Research fellow, Algorithmic Justice League",,Enterprise Technology
Diane Keng,29,COFOUNDER,BREINIFY,Enterprise Technology
Eduardo Portet,24,COFOUNDERS,INDEX,Enterprise Technology
Emma Kalayjian,26,USER INTERFACE DESIGNER,NASA JET PROPULSION LABORATORY,Enterprise Technology
Everest Munro-Zeisberger,23,,,Enterprise Technology
Fareedah Shaheed,23,FOUNDER,SEKUVA,Enterprise Technology
Gautam Kanumuru,27,COFOUNDERS,YOGI,Enterprise Technology
Hannah Hunt,27,CHIEF INNOVATION OFFICER,ARMY SOFTWARE FACTORY,Enterprise Technology
Heather Stupi,29,COFOUNDERS,REPOSITE,Enterprise Technology
Ishmael Samuel,28,COFOUNDERS,PARAGON,Enterprise Technology
Jai Pradeesh,26,,,Enterprise Technology
Jaime Getto,29,,,Enterprise Technology
James Graham,24,FOUNDER,COMMUNITY PHONE,Enterprise Technology
Jin Stedge,29,COFOUNDER,TRUENORTH,Enterprise Technology
Jun Sup Lee,27,,,Enterprise Technology
Kerry Wang,25,COFOUNDERS,SEARCHLIGHT,Enterprise Technology
Lyn Chen,22,COFOUNDERS,LAYERCI,Enterprise Technology
Max Greenwald,25,,,Enterprise Technology
Michael Farrell,25,COFOUNDERS,TRANSCEND,Enterprise Technology
Michael Lucarelli,29,COFOUNDER,RENTSPREE,Enterprise Technology
NABEEL ALAMGIR,29,"Cofounder, Lunchbox",,Enterprise Technology
Nate Cavanaugh,24,COFOUNDER,BRAINBASE,Enterprise Technology
Roey Eliyahu,27,COFOUNDER,SALT SECURITY,Enterprise Technology
Rosemary Hua DeAragon,28,HEAD OF RETAIL STRATEGY,SNOWFLAKE COMPUTING,Enterprise Technology
Sabera Hussain,23,,,Enterprise Technology
Sanket Saurav,26,COFOUNDERS,DEEPSOURCE,Enterprise Technology
Schuyler Moore,28,DIRECTOR OF SCIENCE & TECHNOLOGY,DEFENSE INNOVATION BOARD,Enterprise Technology
Stacey Hronowski,28,,,Enterprise Technology
Val Yermakova,26,,,Enterprise Technology
Vince Ning,27,COFOUNDERS,NABIS,Enterprise Technology
Xavier Pladevall,24,,,Enterprise Technology
AJ Okereke,28,MANAGING PARTNER,GOLDEN PALM INVESTMENTS,Finance
ALEX BOUAZIZ,27,"Cofounder, Deel",,Finance
Alex Kimball,29,PARTNER,TIGER GLOBAL,Finance
Amiti Uttarwar,28,BITCOIN PROTOCOL ENGINEER,BITCOIN CORE,Finance
Anoushka Mehta,28,HEAD OF GENDER LENS FINANCE,HSBC,Finance
BHARATH ALAMANDA,28,"Investment analyst, Pershing Square Capital Management",,Finance
Brian Tubergen,29,COFOUNDER,COINLIST,Finance
Charlie Noyes,21,PARTNER,PARADIGM,Finance
Chelsea Crowder,28,VICE PRESIDENT,J.P. MORGAN,Finance
Chinedu Eleanya,29,CEO,MULBERRY,Finance
Chris Grant,29,INVESTMENT MANAGER,BLUEPRINT LOCAL,Finance
FLORI MARQUEZ,29,"Cofounder, BlockFi",,Finance
Gabrielle Starfield,29,SENIOR ASSOCIATE,BLACKSTONE GROUP,Finance
Hamel Kothari,27,COFOUNDER,BRIGIT,Finance
Helen Chen,29,COFOUNDER,NOMAD HOMES,Finance
Isabel Baransky,28,VICE PRESIDENT,BANK OF AMERICA,Finance
Jack Mallers,26,FOUNDER,ZAP SOLUTIONS,Finance
Jackie Lee,29,PRINCIPAL,KKR,Finance
James Kim,29,PRINCIPAL,BC PARTNERS,Finance
Janice Zhang,28,ANALYST,THIRD POINT,Finance
Jared Middleman,29,PARTNER,DRAGONEER INVESTMENT GROUP,Finance
Jennifer Armstrong,29,ASSOCIATE PORTFOLIO STRATEGIST,BRIDGEWATER ASSOCIATES,Finance
Joseph Krug,25,COFOUNDER,AUGUR,Finance
Mitchell Jones,26,COFOUNDERS,LENDTABLE,Finance
Oliver Hildebrandt,28,ASSOCIATE,APOLLO GLOBAL MANAGEMENT,Finance
Runik Mehrotra,20,,,Finance
Sam Bankman-Fried,28,FOUNDER,FTX,Finance
Samir Vasavada,20,COFOUNDERS,VISE,Finance
Sarah Farrell,29,PARTNER,INCLUSIVE CAPITAL PARTNERS,Finance
Sheridan Clayborne,21,,,Finance
Stephan Lambert,29,VICE PRESIDENT,GOLDMAN SACHS,Finance
Adam Guild,21,FOUNDER,PROFITBOSS,Food & Drink
Alex Jump,29,HEAD BARTENDER,DEATH & CO.,Food & Drink
Andy Chuang,26,,,Food & Drink
Anina von Haeften,28,COFOUNDERS,FARM TO PEOPLE,Food & Drink
Belall Taher,27,,,Food & Drink
DAN LEYVA,28,"Co-owner, Wings Over",,Food & Drink
Danielle Zighelboim,29,COFOUNDER,COCONUT CARTEL,Food & Drink
Dylan Kaplan,29,COFOUNDERS,SCHOOLYARD SNACKS,Food & Drink
Eliott Kessas,29,,,Food & Drink
Eric Sze,27,COFOUNDERS,886,Food & Drink
Erica Swanson,29,FOUNDER,TEA BAR,Food & Drink
Evan Rouse,28,COFOUNDER,BRAXTON BREWING COMPANY,Food & Drink
Fares Horchani,29,FOUNDER,KARTAGO,Food & Drink
Helen Guo,27,,,Food & Drink
Jade Valore,29,CO-OWNER,RAD COFFEE,Food & Drink
Jake Kneller,29,COFOUNDER,SWEET NOTHINGS,Food & Drink
Jesse Szewczyk,29,AUTHOR,,Food & Drink
Kia Damon,27,COFOUNDER,AUXILIO,Food & Drink
Matt Broussard,28,CHEF,,Food & Drink
Matt Feldman,29,COFOUNDER,MOKU FOODS,Food & Drink
Matthew Roberts,29,CEO,COMETEER,Food & Drink
Michael Ray Robinov,28,,,Food & Drink
Michelle Wolf,28,COFOUNDER,NEW WAVE FOODS,Food & Drink
Nick DiGiovanni,24,COFOUNDER,VOODLES,Food & Drink
PRIYA KRISHNA,29,Author,,Food & Drink
Phaedra Randolph,29,FOUNDER,SPERO FOODS,Food & Drink
Premtim Gjonbalic,28,FOUNDER,BUTLER HOSPITALITY,Food & Drink
Ross Mackay,29,COFOUNDERS,DARING,Food & Drink
Ryan Ayotte,26,FOUNDER,OHZA,Food & Drink
Sana Javeri Kadri,27,FOUNDER,DIASPORA CO.,Food & Drink
Skyler Mapes,28,COFOUNDER,EXAU OLIVE OIL,Food & Drink
Uduimoh Ellis Umolu,28,COFOUNDERS,JON BAS�L TEQUILA,Food & Drink
Vanessa Pham,26,COFOUNDER,OMSOM,Food & Drink
Wilhelmina van Bedaf,25,FOUNDER,DUCHESSA GELATO,Food & Drink
Albert Shih,29,FOUNDER,PILLOW CASTLE,Games
Alyssa Sweetman,29,DIRECTOR OF CREATOR SOCIAL IMPACT,TWITCH,Games
Angelo Damiano,24,,,Games
Ani Mohan,28,,,Games
Breanne Harrison-Pollock,28,COFOUNDERS,ATEYO,Games
Carolina Acosta,27,FOUNDER,TRAGOS GAMES,Games
Cody Matthew Johnson,27,COFOUNDER,EMPERIA SOUND AND MUSIC,Games
Elyssa Grant,27,SENIOR PRODUCER,PENNY ARCADE,Games
Emma Kidwell,26,DESIGNER,,Games
Emory Irpan,29,HEAD OF PUBLISHER OPERATIONS,UNITY SOFTWARE,Games
Eric Rice,24,COFOUNDERS,POWERSPIKE,Games
Gage Allen,24,FOUNDER,PLAYER ONE TRAILERS,Games
Gavin Johnson,27,HEAD OF GAMING,MONSTERCAT,Games
Graciela Ruiz,28,ASSOCIATE PRODUCER,GOOGLE,Games
Hailey Geller,25,MARKETING MANAGER,XBOX GAMES,Games
IMANE ANYS,24,"Streamer, Pokimane",,Games
Jackson Dahl,27,FOUNDING TEAM,100 THIEVES,Games
Jason Tran,25,ESPORTS ATHELETE,FLYQUEST,Games
Jeremy Wang,29,STREAMER,DISGUISED TOAST,Games
Kelly Kiewel,28,DIRECTOR OF GLOBAL PARTNERSHIPS,TWITCH,Games
Lauren Mee,27,SENIOR WRITER,INSOMNIAC GAMES,Games
MARIANO CAVALLERO,27,"Founder, HopFrog",,Games
Maddy Wojdak,29,GROWTH STRATEGIST,RIOT GAMES,Games
Matthew Benson,23,FOUNDER,EFUSE,Games
Michael Paris,23,,,Games
Neel Rao,28,COFOUNDERS,GAMESNACKS,Games
Nika Nour,29,EXECUTIVE DIRECTOR,,Games
Preston Arsement,26,INFLUENCER,TBNR,Games
Rachel Feinberg,28,,,Games
Sam Wang,26,COFOUNDER,PROGUIDES,Games
Sanaa Khan,29,PROGRAM MANAGER,GOOGLE,Games
Siqi Jiang,25,DESIGNER,,Games
Veronica Saron,28,MARKETING MANAGER,NIANTIC LABS,Games
YANG LIU,29,"Cofounder, End Game Interactive",,Games
Allisa Song,28,,,Healthcare
Andre Watson,29,FOUNDER,LIGANDAL,Healthcare
Audrey Zhang,27,RESIDENT PHYSICIAN,DUKE UNIVERSITY,Healthcare
Aviva Musicus,29,POSTDOCTORAL FELLOW,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,Healthcare
Bryan Ulrich,27,TRANSLATIONAL RESEARCHER,DANA-FARBER CANCER INSTITUTE,Healthcare
Cameron Andrews,24,FOUNDER,SIRONA MEDICAL,Healthcare
Chris Fernandez,28,,,Healthcare
Crystal Evuleocha,27,FOUNDER,KIIRA HEALTH,Healthcare
Easton LaChappelle,25,FOUNDER,UNLIMITED TOMORROW,Healthcare
Elias Baker,28,,,Healthcare
Eriene-Heidi Sidhom,29,M.D.-PH.D. CANDIDATE,HARVARD MEDICAL SCHOOL,Healthcare
Erika Moore,29,ASSISTANT PROFESSOR,UNIVERSITY OF FLORIDA,Healthcare
Jamesa Bailey,29,ASSOCIATE DIRECTOR,PLANNED PARENTHOOD ACTION FUND,Healthcare
Jennifer Steger,29,COFOUNDERS,NANODROPPER,Healthcare
Jingshen Wang,29,ASSISTANT PROFESSOR,"UNIVERSITY OF CALIFORNIA, BERKELEY",Healthcare
Joshua Yang,26,M.D.-PH.D. CANDIDATE,JOHNS HOPKINS SCHOOL OF MEDICINE,Healthcare
KYLE ROBERTSON,29,"Cofounder, Cerebral",,Healthcare
Kevin Lyman,28,CEO,ENLITIC,Healthcare
Khang Vuong,28,FOUNDER,MIRA,Healthcare
Kristen Choi,28,ASSISTANT PROFESSOR,UCLA,Healthcare
MATT MCCAMBRIDGE,29,"Cofounder, Eden Health",,Healthcare
Mackenzie Andrews,24,,,Healthcare
Max Jordan Nguemeni Tiako,27,M.D. CANDIDATE,YALE SCHOOL OF MEDICINE,Healthcare
Nick Glattard,28,,,Healthcare
PRAKRITI GABA,28,"Cardiology fellow, Harvard University",,Healthcare
Pooja Chandrashekar,23,M.D. CANDIDATE,HARVARD MEDICAL SCHOOL,Healthcare
Ravi Shah,29,COFOUNDERS,MARIGOLD HEALTH,Healthcare
Richard Horgan,29,FOUNDER,CURE RARE DISEASE,Healthcare
Robert Chen,29,M.D.-PH.D. CANDIDATE,WASHINGTON UNIVERSITY IN ST. LOUIS,Healthcare
Sam Rusk,28,COFOUNDERS,ENSODATA,Healthcare
Sandeep Konam,26,COFOUNDER,ABRIDGE AI,Healthcare
Sean Wang,27,POSTDOCTORAL FELLOW,HARVARD MEDICAL SCHOOL,Healthcare
Shrenik Jain,24,,,Healthcare
Stephen Smith,27,COFOUNDER,NOCD,Healthcare
Thomas Khairy,16,RESEARCHER,MONTREAL HEART INSTITUTE,Healthcare
Alyssa Stonoha,25,CO-CREATORS,THREE BUSY DEBRAS,Hollywood & Entertainment
Andrew Burnap,29,ACTOR,,Hollywood & Entertainment
Ariana DeBose,29,ACTOR,,Hollywood & Entertainment
Caleb McLaughlin,19,ACTOR,FEATURED HONOREE,Hollywood & Entertainment
Camila Mendes,26,ACTOR,,Hollywood & Entertainment
Crystal Caicedo,28,AGENT,CAA,Hollywood & Entertainment
David Alvarez,26,ACTOR,,Hollywood & Entertainment
Eden Duncan-Smith,21,ACTOR,FEATURED HONOREE,Hollywood & Entertainment
JEREMY POPE,28,Actor,,Hollywood & Entertainment
Jasmyn Lawson,29,CREATIVE EXECUTIVE,NETFLIX,Hollywood & Entertainment
Jed Baker,29,AGENT,UNITED TALENT AGENCY,Hollywood & Entertainment
Julia Garner,26,ACTOR,,Hollywood & Entertainment
Kaitlyn Dever,24,ACTOR,,Hollywood & Entertainment
Lana Condor,23,ACTOR,,Hollywood & Entertainment
Lauren Holt,29,COMEDIAN,,Hollywood & Entertainment
Lauren Szurgot,28,AGENT,WME,Hollywood & Entertainment
Lily Blavin,23,,,Hollywood & Entertainment
Michael Apostolos,25,FOUNDER,FOURLINE CREATIVE,Hollywood & Entertainment
Miles Joris-Peyrafitte,28,DIRECTOR,,Hollywood & Entertainment
Mitra Jouhari,27,,,Hollywood & Entertainment
Niki Koss,26,COFOUNDERS,LIGHTNING STRIKES PRODUCTIONS,Hollywood & Entertainment
RAMY YOUSSEF,29,"Founder, Cairo Cowboy",,Hollywood & Entertainment
Rory Platt,29,AGENT,ICM PARTNERS,Hollywood & Entertainment
SABRINA CARPENTER,21,Actor,,Hollywood & Entertainment
Sandy Honig,28,,,Hollywood & Entertainment
Shahadi Wright Joseph,15,ACTOR,,Hollywood & Entertainment
Shira Haas,25,ACTOR,,Hollywood & Entertainment
Tati Gabrielle,24,ACTOR,,Hollywood & Entertainment
Taylor K. Shaw,25,FOUNDER,BWA STUDIOS,Hollywood & Entertainment
Taylor Tomlinson,27,COMEDIAN,,Hollywood & Entertainment
Ziwe Fumudoh,28,"CONTENT CREATOR, WRITER",,Hollywood & Entertainment
ALEXANDER LE ROUX,28,"Cofounder, Icon",,Manufacturing & Industry
Adrian Mayans,23,COFOUNDERS,LUCID DRONE TECHNOLOGIES,Manufacturing & Industry
Adrien Bettio,25,,,Manufacturing & Industry
Alexander Chuck,23,COFOUNDER,PHARM ROBOTICS,Manufacturing & Industry
Andrew Ashur,24,,,Manufacturing & Industry
Andrew Walker,29,COFOUNDERS,AON3D,Manufacturing & Industry
Andrew Yang,27,COFOUNDERS,AUTHENTICITI,Manufacturing & Industry
Anthony DiMare,28,COFOUNDER,BEDROCK OCEAN EXPLORATION,Manufacturing & Industry
Athanasios Karachotzitis,26,,,Manufacturing & Industry
Christian Lawrence,27,FOUNDER,RISE MODULAR,Manufacturing & Industry
Dakota Hendrickson,24,COFOUNDER,FILTI,Manufacturing & Industry
Dallin Jolley,29,COFOUNDER,MODAL LIVING,Manufacturing & Industry
Daniel Weinstein,25,COFOUNDERS,LURA HEALTH,Manufacturing & Industry
David Danielson,24,,,Manufacturing & Industry
David Lee,28,,,Manufacturing & Industry
David Zamarin,23,FOUNDER,DETRAPEL,Manufacturing & Industry
Emily Parrish,28,SENIOR ENGINEER,AMAZON,Manufacturing & Industry
Hyla Nayeri,25,COFOUNDERS,437,Manufacturing & Industry
Jeong Woo Park,25,,,Manufacturing & Industry
Jonathan Miller,28,COFOUNDER,BREEO,Manufacturing & Industry
Joseph Varikooty,24,COFOUNDERS,AMBER AGRICULTURE,Manufacturing & Industry
Karel Bachand,26,FOUNDER,BARRELHAND,Manufacturing & Industry
Kevin Han,28,,,Manufacturing & Industry
Kevin Martin,26,COFOUNDER,UNSPUN,Manufacturing & Industry
Krishna Manda,26,COFOUNDER,ETHO,Manufacturing & Industry
Kyle Forman,28,PRESIDENT,KROWNE METAL,Manufacturing & Industry
Leonard Robinson,29,LEAD MANUFACTURING ENGINEER,CYTIVA,Manufacturing & Industry
Lucas Frye,28,,,Manufacturing & Industry
Madeline Salazar,29,TECHNOLOGY MANAGER FOR ADDITIVE AND DIGITAL MANUFACTURING,NORTHROP GRUMMAN,Manufacturing & Industry
Matthew Gubasta,25,,,Manufacturing & Industry
Noah Hill,23,,,Manufacturing & Industry
Pavle Jeremic,24,FOUNDER,AETHER BIO,Manufacturing & Industry
Randeep Singh,28,,,Manufacturing & Industry
Sahir Zaveri,28,COFOUNDERS,KING CHILDREN,Manufacturing & Industry
Shelby Yee,26,COFOUNDERS,ROCKMASS TECHNOLOGIES,Manufacturing & Industry
Simon Kalouche,29,FOUNDER,NIMBLE ROBOTICS,Manufacturing & Industry
Will Edwards,27,COFOUNDER,FIREHAWK AEROSPACE,Manufacturing & Industry
Adam Rivietz,28,COFOUNDERS,#PAID,Marketing & Advertising
Aisha Marshall,29,COFOUNDERS,CREATIVE LABEL,Marketing & Advertising
Alex Merutka,29,FOUNDER,CRAFTSMAN+,Marketing & Advertising
Anish Dalal,29,,,Marketing & Advertising
Asad J. Malik,24,CEO,JADU AR,Marketing & Advertising
Bryan Gold,28,,,Marketing & Advertising
CHIRAG KULKARNI,25,"Cofounder, Medly Pharmacy",,Marketing & Advertising
Collins Key,24,FOUNDER,KEYPER COMPANY,Marketing & Advertising
Daniel Lacey,26,CMO,PURA,Marketing & Advertising
David Bullock,27,FOUNDER,907 AGENCY,Marketing & Advertising
Destinee Dickerson,28,,,Marketing & Advertising
Elijah Schneider,23,FOUNDER,MODIFLY,Marketing & Advertising
Eyal Cohen,26,COFOUNDER,ZENTAP,Marketing & Advertising
Faizan Bhatty,28,,,Marketing & Advertising
Jacqueline Basulto,25,,,Marketing & Advertising
Jeffrey Zhao,26,COFOUNDERS,SLOPE,Marketing & Advertising
Justin Rashidi,29,COFOUNDERS,SEEDX,Marketing & Advertising
Karine Hsu,26,,,Marketing & Advertising
Katarzyna Ruda,27,MARKETING MANAGER,NIKE,Marketing & Advertising
Kelsey Davis,23,FOUNDER,CLLCTVE,Marketing & Advertising
Kenan Hunter,24,PRODUCER,HBO,Marketing & Advertising
Kenan Saleh,23,COFOUNDERS,HALO CARS,Marketing & Advertising
